sex,education,marriage,limit_bal,age,pay_0,bill_amt1,pay_amt1,utilization,utilization_avg,utilization_max,utilization_trend,payment_ratio,payment_ratio_avg,payment_to_limit,delinquent_months,max_delinquency,consecutive_late,revolving_months,over_limit,balance_growth,zero_payment_months,default,limit_bal_raw,bill_amt1_raw
Male,High school,Single,50000.0,37.0,2,46004.0,1000.0,0.92008,0.9674833333333334,1.02286,-0.1027800000000001,0.021750478510527232,0.03589352585877813,0.02,6,3,6,0,0,0.8995170404551942,1,1,50000.0,46004.0
Male,Graduate school,Married,450000.0,40.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0.0,6,1,450000.0,0.0
Female,Graduate school,Married,110000.0,48.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0.0,6,0,110000.0,0.0
Female,University,Married,310000.0,35.0,2,304991.0,13019.0,0.983841935483871,0.8744827956989246,1.0040096774193548,0.3422645161290323,0.041829053183525415,0.03282662752326634,0.041996774193548386,1,2,1,5,0,1.5334734449869023,0,1,310000.0,304991.0
Male,Graduate school,Single,20000.0,27.0,0,19115.0,1404.0,0.95575,0.9341666666666667,0.98585,0.17425000000000002,0.07404282248707943,0.037406800106649464,0.0702,0,0,0,6,0,1.2229686500319898,1,0,20000.0,19115.0
Male,University,Single,20000.0,23.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0.0,6,0,20000.0,0.0
Male,High school,Single,200000.0,52.0,0,110151.0,3568.0,0.550755,0.5147375,0.550755,0.02578999999999998,0.03584848789309756,0.03575932650533823,0.01784,0,0,0,6,0,1.0491270846627871,0,0,200000.0,110151.0
Male,Graduate school,Married,180000.0,36.0,0,163736.0,4655.0,0.9096444444444445,0.6193351851851852,0.9096444444444445,0.3767166666666667,0.039983851849306834,0.02130450951016102,0.025861111111111112,0,0,0,6,0,1.706881274302334,0,1,180000.0,163736.0
Male,University,Married,50000.0,51.0,0,3347.0,1000.0,0.06694,0.10182666666666666,0.14154,-0.0746,0.25647601949217746,0.22476264894412593,0.02,0,0,0,6,0,0.47294051151617916,0,1,50000.0,3347.0
Male,High school,Married,60000.0,55.0,3,60521.0,2504.0,1.0086833333333334,0.7336805555555556,1.0241666666666667,0.5662333333333334,0.04074857607811229,0.03297001112693894,0.04173333333333333,3,3,3,3,1,2.279767958714732,0,0,60000.0,60521.0
Female,Graduate school,Single,30000.0,23.0,1,4000.0,5645.0,0.13333333333333333,0.18208888888888888,0.45813333333333334,-0.06353333333333333,1.0,1.3304136406718998,0.18816666666666668,1,1,1,0,0,0.6772773450728073,0,0,30000.0,4000.0
Male,Graduate school,Single,240000.0,41.0,1,95.0,2622.0,0.0003958333333333333,0.007832638888888889,0.013754166666666666,-0.006841666666666667,1.0,1.954949048332594,0.010925,1,1,1,2,0,0.05469199769717904,1,0,240000.0,95.0
Male,University,Married,420000.0,34.0,0,253454.0,9744.0,0.6034619047619048,0.5356789682539682,0.6034619047619048,0.15558571428571427,0.03933108099926133,0.04004754434166651,0.0232,0,0,0,6,0,1.347385544474451,0,0,420000.0,253454.0
Male,High school,Married,330000.0,46.0,0,227389.0,8210.0,0.6890575757575758,0.6915742424242425,0.6958909090909091,-0.002466666666666617,0.03589557491944263,0.03585598854595574,0.02487878787878788,0,0,0,6,0,0.9964330004425884,0,0,330000.0,227389.0
Female,University,Single,30000.0,22.0,0,28452.0,2000.0,0.9484,0.6860111111111111,0.9484,0.9744,0.07649646203863071,0.35726086958443953,0.06666666666666667,0,0,0,6,0,10.0,2,0,30000.0,28452.0
Male,University,Married,240000.0,34.0,0,10674.0,1500.0,0.044475,0.05396388888888889,0.058991666666666664,-0.013404166666666668,0.12463647694225176,0.06483270173884961,0.00625,3,2,0,3,0,0.7684112014973724,2,0,240000.0,10674.0
Male,Graduate school,Single,150000.0,27.0,0,17444.0,2500.0,0.11629333333333333,0.15647666666666665,0.20152666666666666,-0.08523333333333333,0.12925240409471617,0.14179078052671168,0.016666666666666666,0,0,0,6,0,0.5770617618842833,0,0,150000.0,17444.0
Female,University,Married,210000.0,33.0,0,7166.0,1500.0,0.03412380952380952,0.03433015873015873,0.043757142857142856,0.0069428571428571395,0.1875703388770789,0.18580543535166869,0.007142857142857143,0,0,0,6,0,1.2554309740714786,0,0,210000.0,7166.0
Female,High school,Married,50000.0,51.0,-1,752.0,300.0,0.01504,0.023106666666666664,0.1176,0.01504,1.0,0.899822695035461,0.006,0,-1,0,0,0,10.0,4,1,50000.0,752.0
Male,Graduate school,Single,50000.0,24.0,0,50801.0,2360.0,1.01602,0.6944333333333333,1.01602,0.6361199999999999,0.04706539297608839,0.05064731999903111,0.0472,0,0,0,6,1,2.674440642274283,0,0,50000.0,50801.0
Male,Graduate school,Single,240000.0,47.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0.0,6,1,240000.0,0.0
Male,University,Single,180000.0,28.0,-1,1832.0,0.0,0.010177777777777779,0.0035444444444444442,0.010177777777777779,0.007866666666666668,0.0,2.3175104263206676,0.0,0,-1,0,0,0,4.403846153846154,1,0,180000.0,1832.0
Male,University,Single,50000.0,23.0,1,10131.0,1000.0,0.20262,0.3316233333333333,0.41166,-0.15868000000000002,0.09231053263177329,0.19161827483177166,0.02,4,2,4,2,0,0.5608081926376972,0,0,50000.0,10131.0
Male,University,Single,170000.0,29.0,-2,12159.0,10000.0,0.07152352941176471,0.06665490196078433,0.09321176470588236,-0.021688235294117647,1.0,1.0068019076513972,0.058823529411764705,0,-2,0,0,0,0.7673229837182886,0,0,170000.0,12159.0
Male,Graduate school,Single,20000.0,29.0,-1,1199.0,15586.0,0.05995,0.22091666666666668,0.7793,0.043000000000000003,1.0,2.1759176736867656,0.7793,0,0,0,1,0,3.5368731563421827,0,0,20000.0,1199.0
Male,Graduate school,Single,50000.0,28.0,0,4999.0,1000.0,0.09998,0.16061333333333336,0.21248,-0.10278,0.16911889058007779,0.16713784702858706,0.02,1,3,0,5,0,0.49309528506608796,1,0,50000.0,4999.0
Female,University,Single,170000.0,27.0,0,19269.0,1661.0,0.11334705882352941,0.10295294117647058,0.12265882352941176,0.05981764705882353,0.08177029488504899,0.03210894118848581,0.009770588235294118,0,0,0,6,0,2.1174725274725277,1,1,170000.0,19269.0
Male,Graduate school,Single,200000.0,34.0,1,197236.0,8000.0,0.98618,0.6618941666666667,0.98618,0.6868049999999999,0.04540501271340356,0.14698326230218992,0.04,2,2,2,4,0,3.2941294363256786,0,0,200000.0,197236.0
Female,University,Married,80000.0,23.0,1,9168.0,1650.0,0.1146,0.1290625,0.150425,-0.03582500000000001,0.1568142938604828,0.0708178006647787,0.020625,4,3,4,2,0,0.7618414492271897,2,0,80000.0,9168.0
Female,Graduate school,Married,260000.0,60.0,1,-1100.0,0.0,-0.004230769230769231,0.013485897435897433,0.0823076923076923,-0.007573076923076923,0.0,1.8386652906776746,0.0,1,1,1,0,0,0.0,3,0,260000.0,-1100.0
Male,University,Married,140000.0,32.0,0,86627.0,3455.0,0.6187642857142858,0.4896702380952381,0.6187642857142858,0.22411428571428577,0.044214378951140235,0.039325645536504465,0.024678571428571428,1,2,0,5,0,1.5678811243235418,1,0,140000.0,86627.0
Male,Graduate school,Single,80000.0,25.0,0,42444.0,30000.0,0.53055,0.5344333333333333,0.6968,0.13272499999999998,0.538174512055109,0.2634856134162766,0.375,0,0,0,6,0,1.333626594608182,0,0,80000.0,42444.0
Male,Graduate school,Single,350000.0,41.0,1,208.0,2906.0,0.0005942857142857143,0.002259047619047619,0.008302857142857143,0.0005942857142857143,1.0,0.9956859371415462,0.008302857142857143,1,1,1,0,0,10.0,3,0,350000.0,208.0
Female,University,Married,280000.0,56.0,0,208775.0,8042.0,0.745625,0.5783458333333333,0.745625,0.14094285714285715,0.04410200164518783,0.1955725275255943,0.02872142857142857,0,0,0,6,0,1.233085859749219,0,0,280000.0,208775.0
Female,High school,Single,30000.0,26.0,0,9014.0,1700.0,0.30046666666666666,0.38928888888888885,0.4735333333333333,-0.17306666666666665,0.16336728810301748,0.1276948260751355,0.056666666666666664,0,0,0,6,0,0.634520625087991,0,0,30000.0,9014.0
Male,Graduate school,Married,140000.0,34.0,0,23944.0,5000.0,0.17102857142857142,0.26545238095238094,0.34785,-0.17682142857142857,0.17825947449106921,0.17505104109803601,0.03571428571428571,0,0,0,6,0,0.4916733403149962,0,0,140000.0,23944.0
Female,Graduate school,Single,200000.0,37.0,0,105420.0,4000.0,0.5271,0.47950583333333335,0.5271,0.05694500000000002,0.03888402838534072,0.039322963335894016,0.02,0,0,0,6,0,1.1211196307600686,0,0,200000.0,105420.0
Female,High school,Single,200000.0,30.0,0,196031.0,7300.0,0.980155,0.8484666666666666,0.980715,0.36853499999999995,0.03721774419683598,0.03698282220020064,0.0365,0,0,0,6,0,1.6025555083221608,0,0,200000.0,196031.0
Male,High school,Married,210000.0,45.0,2,115785.0,10478.0,0.5513571428571429,0.6392468253968254,0.7338333333333333,-0.18247619047619046,0.08525353121135194,0.08166639373267044,0.0498952380952381,6,6,6,0,0,0.7513383731871127,0,1,210000.0,115785.0
Male,High school,Married,50000.0,57.0,3,12854.0,0.0,0.25708,0.26628,0.28166,-0.024580000000000046,0.0,0.04836922550140781,0.0,2,3,2,4,0,0.9127316622878648,1,0,50000.0,12854.0
Male,Graduate school,Single,30000.0,41.0,2,24357.0,3500.0,0.8119,0.9033111111111111,0.9440333333333333,-0.13213333333333332,0.12749062033293265,0.05228092949988158,0.11666666666666667,5,2,5,1,0,0.8600331909183998,2,0,30000.0,24357.0
Male,University,Single,50000.0,27.0,2,390.0,390.0,0.0078,0.011319999999999998,0.0216,-0.003000000000000001,1.0,1.3331908831908832,0.0078,2,2,1,0,0,0.7222222222222222,1,0,50000.0,390.0
Male,High school,Married,290000.0,47.0,-1,1234.0,396.0,0.004255172413793104,0.002090229885057471,0.004255172413793104,0.0027965517241379315,1.0,0.8769049768696308,0.0013655172413793103,0,0,0,1,0,2.91725768321513,1,0,290000.0,1234.0
Female,Graduate school,Married,250000.0,34.0,0,141223.0,17994.0,0.564892,0.612628,0.64088,-0.07598800000000006,0.1147152201354091,0.04476264677787639,0.071976,1,2,0,5,0,0.8814317813007115,1,0,250000.0,141223.0
Female,University,Married,60000.0,46.0,0,21148.0,3000.0,0.35246666666666665,0.4175111111111111,0.4626,-0.11013333333333336,0.12603453346216864,0.06897076099507744,0.05,0,0,0,6,0,0.7619253494739876,0,0,60000.0,21148.0
Female,Graduate school,Single,110000.0,27.0,0,101640.0,5500.0,0.924,0.8171803030303031,0.9532272727272727,0.22169090909090916,0.05248342001049668,0.03907156741085159,0.05,0,0,0,6,0,1.31566003054858,0,0,110000.0,101640.0
Male,Graduate school,Single,370000.0,50.0,-2,6093.0,15383.0,0.016467567567567568,0.02840990990990991,0.041616216216216216,-0.019891891891891892,1.0167217448777264,1.4022564713639982,0.041575675675675675,0,-2,0,0,0,0.4529101315691667,0,0,370000.0,6093.0
Male,University,Married,100000.0,27.0,-1,102349.0,3166.0,1.02349,0.5168149999999999,1.02349,1.02595,0.03269073900069181,0.8502866947894671,0.03166,2,2,0,3,1,10.0,1,0,100000.0,102349.0
Female,University,Married,90000.0,35.0,0,72112.0,3500.0,0.8012444444444444,0.8758351851851852,0.981,-0.17975555555555556,0.047390798061039345,0.05336834824543552,0.03888888888888889,1,2,0,5,0,0.8167629403103409,1,0,90000.0,72112.0
Female,University,Single,50000.0,22.0,0,28040.0,1510.0,0.5608,0.5711966666666667,0.58732,-0.01532,0.051904303588615426,0.03971713029229459,0.0302,0,0,0,6,0,0.9734083177115879,0,0,50000.0,28040.0
Male,University,Single,270000.0,37.0,0,37695.0,5000.0,0.1396111111111111,0.11124012345679013,0.1396111111111111,0.04834814814814814,0.14971404617181183,0.10512697233454393,0.018518518518518517,0,0,0,6,0,1.5297674607361713,0,0,270000.0,37695.0
Female,Graduate school,Single,300000.0,30.0,-1,688.0,3288.0,0.0022933333333333334,0.006544444444444444,0.014466666666666666,-0.00037333333333333316,1.002439024390244,1.9377731946352714,0.01096,0,-1,0,0,0,0.86,1,0,300000.0,688.0
Female,University,Single,50000.0,22.0,-1,8567.0,15000.0,0.17134,0.17929000000000003,0.30546,0.016839999999999994,0.9821253191907288,0.7881340288975437,0.3,0,0,0,5,0,1.1089967637540452,1,0,50000.0,8567.0
Female,Graduate school,Single,50000.0,24.0,1,-709.0,0.0,-0.01418,-0.03856333333333333,-0.01418,0.05126,0.0,0.0,0.0,1,1,1,0,0,0.0,6,1,50000.0,-709.0
Male,Graduate school,Single,360000.0,29.0,1,0.0,0.0,0.0,3.564814814814815e-05,0.0002138888888888889,0.0,0.0,0.8333333333333334,0.0,1,1,1,0,0,0.0,5,0,360000.0,0.0
Male,High school,Married,130000.0,56.0,1,64617.0,3000.0,0.4970538461538462,0.526378205128205,0.5599692307692308,-0.05175384615384615,0.045469702021886084,0.036118462573315135,0.023076923076923078,6,3,6,0,0,0.9056976662695354,2,1,130000.0,64617.0
Male,Graduate school,Single,80000.0,30.0,-2,6187.0,504.0,0.0773375,0.03255,0.0773375,0.0100875,5.0,1.486616589676806,0.0063,0,0,0,4,0,1.15,1,0,80000.0,6187.0
Male,University,Single,50000.0,30.0,1,48860.0,0.0,0.9772,0.7349433333333333,0.9772,0.5299799999999999,0.0,0.034612940935742735,0.0,3,2,2,3,0,2.1850543356737178,2,0,50000.0,48860.0
Female,University,Single,20000.0,22.0,0,16001.0,1212.0,0.80005,0.6992833333333334,0.80005,0.054750000000000076,0.09602281730312154,0.0828212944716889,0.0606,0,0,0,6,0,1.0734603515362942,0,0,20000.0,16001.0
Female,University,Married,80000.0,29.0,0,77883.0,5800.0,0.9735375,0.67408125,1.0226375,0.8299624999999999,0.07089511190426716,0.032411533587851864,0.0725,1,2,0,5,0,6.780689535086192,1,0,80000.0,77883.0
Male,Graduate school,Single,240000.0,37.0,-1,12212.0,15000.0,0.050883333333333336,0.08212569444444445,0.11085416666666667,0.04565,0.5643765520355181,1.059174915078008,0.0625,1,2,0,2,0,9.722929936305732,2,0,240000.0,12212.0
Female,High school,Single,80000.0,35.0,0,49608.0,12500.0,0.6201,0.26976458333333336,0.6201,0.40185,1.0070899129874316,0.22932037779975453,0.15625,0,0,0,5,0,2.841237113402062,0,0,80000.0,49608.0
Female,Graduate school,Married,500000.0,47.0,0,56422.0,70010.0,0.112844,0.19308100000000003,0.245934,-0.027284000000000003,0.6329102480653793,0.45245378598321234,0.14002,0,0,0,6,0,0.8052923041790363,0,0,500000.0,56422.0
Female,University,Married,60000.0,24.0,0,58024.0,2500.0,0.9670666666666666,0.6178972222222222,0.9670666666666666,0.6438166666666667,0.04318460555181289,0.054353759441108374,0.041666666666666664,0,0,0,6,0,2.9916988914668727,0,1,60000.0,58024.0
Male,University,Single,20000.0,25.0,0,10642.0,1200.0,0.5321,0.42419999999999997,0.6535,0.4511,0.10276612143530016,0.2392618671780563,0.06,0,0,0,5,0,6.569135802469136,1,0,20000.0,10642.0
Female,University,Married,100000.0,38.0,1,14483.0,0.0,0.14483,0.1539183333333333,0.16448,-0.01965,0.0,0.06111890683817678,0.0,3,2,2,3,0,0.8805325875486382,2,1,100000.0,14483.0
Female,Graduate school,Single,360000.0,32.0,1,2616.0,57087.0,0.007266666666666667,0.07571574074074074,0.190125,-0.037844444444444444,1.000175201920213,2.3042552142481347,0.158575,1,1,1,0,0,0.16108374384236454,0,0,360000.0,2616.0
Female,High school,Single,200000.0,47.0,2,199436.0,8214.0,0.99718,0.985485,1.014735,0.04760500000000001,0.040473621191739716,0.030516587303464047,0.04107,6,2,6,0,0,1.05013295421636,1,1,200000.0,199436.0
Female,University,Married,130000.0,34.0,1,0.0,5396.0,0.0,0.07402820512820513,0.11258461538461538,-0.11258461538461538,1.0,1.0855154532863953,0.04150769230769231,1,1,1,4,0,0.0,0,0,130000.0,0.0
Female,University,Single,20000.0,31.0,1,21703.0,0.0,1.08515,1.048266666666667,1.08515,0.060799999999999965,0.0,0.014168498262968973,0.0,6,5,6,0,1,1.0593547127446674,4,0,20000.0,21703.0
Male,Graduate school,Single,310000.0,32.0,0,59901.0,10020.0,0.1932290322580645,0.19018279569892474,0.2125,0.05346129032258065,0.16123063060163806,0.11397474202461289,0.03232258064516129,0,0,0,6,0,1.3825009231905465,0,0,310000.0,59901.0
Female,Graduate school,Single,60000.0,27.0,2,19625.0,1342.0,0.32708333333333334,0.3611611111111111,0.3834166666666667,-0.05413333333333331,0.06595566914041381,0.05324160572360986,0.022366666666666667,2,2,1,4,0,0.8579985135312377,1,1,60000.0,19625.0
Female,Graduate school,Single,180000.0,29.0,-1,11386.0,199.0,0.06325555555555555,0.04245740740740741,0.09570555555555556,-0.031422222222222226,1.0,0.8895590437796276,0.0011055555555555556,0,0,0,1,0,0.6681140711184134,2,0,180000.0,11386.0
Female,Graduate school,Single,180000.0,24.0,-1,14670.0,37867.0,0.0815,0.06318425925925926,0.12270555555555555,0.0815,1.7144474125050935,0.43177531223361015,0.2103722222222222,1,2,0,2,0,10.0,4,0,180000.0,14670.0
Male,University,Married,50000.0,36.0,0,47790.0,2000.0,0.9558,0.2829,0.9558,0.94264,0.11041183614883515,2.5344407864223655,0.04,0,0,0,4,0,10.0,0,0,50000.0,47790.0
Female,Graduate school,Single,50000.0,24.0,1,36166.0,1900.0,0.72332,0.7625299999999999,0.8007,-0.07738,0.0510917500268904,0.035986261821203507,0.038,6,2,6,0,0,0.9033595603846635,1,1,50000.0,36166.0
Female,University,Married,150000.0,34.0,-2,0.0,0.0,0.0,0.0017955555555555554,0.01,-0.01,0.0,1.6666666666666667,0.0,0,-2,0,0,0,0.0,4,0,150000.0,0.0
Female,Graduate school,Single,20000.0,22.0,0,18553.0,1500.0,0.92765,0.8625916666666668,0.9723,-0.034700000000000064,0.0771366862079605,0.4418941947185116,0.075,0,0,0,5,0,0.9639424325868967,0,0,20000.0,18553.0
Female,Graduate school,Married,500000.0,34.0,-2,412.0,138.0,0.000824,0.0021523333333333334,0.004598,-0.0014779999999999997,1.0,2.132920759460632,0.000276,0,-1,0,0,0,0.3579496090356212,0,0,500000.0,412.0
Female,High school,Single,30000.0,22.0,1,29010.0,1000.0,0.967,0.6547444444444445,0.9945333333333334,0.967,0.03418102269619907,0.016968450734711663,0.03333333333333333,3,2,3,3,0,10.0,2,1,30000.0,29010.0
Female,Graduate school,Married,180000.0,38.0,-2,750.0,0.0,0.004166666666666667,0.0006944444444444445,0.004166666666666667,0.004166666666666667,0.0,0.0,0.0,0,-2,0,0,0,10.0,6,0,180000.0,750.0
Male,Graduate school,Single,140000.0,31.0,0,27123.0,25000.0,0.1937357142857143,0.1558,0.19576428571428572,0.11635714285714285,0.9157844609692662,0.2841617101401468,0.17857142857142858,2,2,0,4,0,2.5037385765715867,2,0,140000.0,27123.0
Female,Graduate school,Single,140000.0,26.0,-1,13424.0,10000.0,0.09588571428571428,0.07647142857142858,0.12857142857142856,0.09240714285714285,0.5555555555555556,1.5456599498194201,0.07142857142857142,0,0,0,1,0,10.0,0,0,140000.0,13424.0
Male,University,Single,120000.0,26.0,0,107314.0,5000.0,0.8942833333333333,0.9567972222222223,1.0177916666666667,-0.12350833333333333,0.04521695093056485,0.04238785736479802,0.041666666666666664,0,0,0,6,0,0.8786506734351333,0,0,120000.0,107314.0
Female,University,Married,360000.0,48.0,0,226430.0,9100.0,0.6289722222222223,0.5568421296296296,0.6505333333333333,0.2219972222222223,0.03924477526975392,0.031021398356593486,0.025277777777777777,0,0,0,6,0,1.5454812266655746,0,0,360000.0,226430.0
Male,High school,Married,20000.0,43.0,-1,227.0,22359.0,0.01135,0.8245083333333333,1.01755,-0.9555,1.0986683701046631,0.9112305886613384,1.11795,0,0,0,4,0,0.01173915291927393,0,0,20000.0,227.0
Male,Graduate school,Married,100000.0,47.0,-1,390.0,1473.0,0.0039,0.0050550000000000005,0.01473,0.0039,1.0,1.8402814768395217,0.01473,0,-1,0,0,0,10.0,1,0,100000.0,390.0
Female,University,Married,210000.0,41.0,-1,3088.0,1586.0,0.014704761904761905,0.007664285714285715,0.01791904761904762,0.014704761904761905,1.0,1.8271545175374169,0.007552380952380953,0,-1,0,0,0,10.0,1,1,210000.0,3088.0
Female,University,Single,80000.0,24.0,0,81625.0,3200.0,1.0203125,0.81543125,1.0203125,0.4007124999999999,0.03923780562572038,0.03577081199055327,0.04,0,0,0,6,1,1.6467277275661718,0,1,80000.0,81625.0
Female,Graduate school,Married,330000.0,50.0,-1,8872.0,4345.0,0.026884848484848484,0.009829292929292929,0.026884848484848484,0.021706060606060604,1.0018445930366613,1.1491871743381676,0.013166666666666667,0,-1,0,0,0,5.19133996489175,1,0,330000.0,8872.0
Male,Graduate school,Single,220000.0,24.0,0,105607.0,5000.0,0.48003181818181817,0.3181659090909091,0.5069090909090909,0.09079545454545451,0.04590651597087691,0.8613606567448279,0.022727272727272728,0,0,0,3,0,1.2332656016442451,2,0,220000.0,105607.0
Female,Graduate school,Married,210000.0,38.0,1,0.0,0.0,0.0,0.001892063492063492,0.005819047619047619,-0.005819047619047619,0.0,2.758132657372201,0.0,1,1,1,1,0,0.0,2,1,210000.0,0.0
Female,High school,Married,40000.0,43.0,0,38257.0,1700.0,0.956425,0.8997708333333333,0.972525,0.17294999999999994,0.04370067607516516,0.03886582849138171,0.0425,0,0,0,6,0,1.2207473116564025,0,0,40000.0,38257.0
Male,University,Single,30000.0,39.0,0,28347.0,3036.0,0.9449,0.5755722222222222,0.9449,0.6771666666666667,0.10801195389213035,0.09052949848558632,0.1012,1,2,0,5,0,3.52925796812749,1,0,30000.0,28347.0
Male,University,Single,470000.0,27.0,2,296573.0,13000.0,0.6310063829787234,0.7102191489361701,1.0212297872340426,-0.028480851063829804,0.04285902677040749,0.028484876553369228,0.027659574468085105,4,2,4,2,0,0.9568136430947319,1,0,470000.0,296573.0
Male,High school,Married,30000.0,42.0,-1,390.0,390.0,0.013,0.0195,0.044,-0.013,1.0,1.2692307692307692,0.013,1,2,0,0,0,0.5,2,0,30000.0,390.0
Female,University,Married,240000.0,36.0,1,-946.0,0.0,-0.003941666666666666,-0.003941666666666666,-0.003941666666666666,0.0,0.0,0.0,0.0,1,1,1,0,0,0.0,6,1,240000.0,-946.0
